source_file,department,section,sub_section,kpi_name,uom,type,date,value
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2023-05-01,0.5936893803803635
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2023-06-01,0.6008483589037285
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2023-07-01,0.5890696821299074
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2023-08-01,0.6027966709927642
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2023-09-01,0.608902935412313
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2023-10-01,0.6464249825624333
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2023-11-01,0.6098090866512342
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2023-12-01,0.6092349612429979
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2024-01-01,0.6103698165753605
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2024-02-01,0.5987272664659798
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2024-03-01,0.5853177393284101
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2024-04-01,0.594436348526852
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2024-05-01,0.59573121363726
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2024-06-01,0.5945384627202104
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2024-07-01,0.595448040270471
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2024-08-01,0.593
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Sp gas consumption on Dry coal charge CO 4,G cal/TDCC,Actual,2024-09-01,0.591
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2023-04-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2023-05-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2023-06-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2023-07-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2023-08-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2023-09-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2023-10-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2023-11-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2023-12-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-01-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-02-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-03-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-04-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-05-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-06-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-07-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-08-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-09-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-10-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-11-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Plan,2024-12-01,92.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2023-04-01,95.17
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2023-05-01,94.11
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2023-06-01,81.14
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2023-07-01,93.63
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2023-08-01,95.39
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2023-09-01,94.01
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2023-10-01,92.11
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2023-11-01,94.52
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2023-12-01,86.33
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2024-01-01,84.74
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2024-02-01,94.21
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2024-03-01,94.56
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2024-04-01,91.182
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2024-05-01,94.81
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2024-06-01,78.93
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,OPE of CDQ Power plant,%,Actual,2024-07-01,92.78
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2023-04-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2023-05-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2023-06-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2023-07-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2023-08-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2023-09-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2023-10-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2023-11-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2023-12-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2024-01-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2024-02-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2024-03-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2024-04-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2024-05-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2024-06-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2024-07-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Plan,2024-08-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2023-04-01,0.93
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2023-05-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2023-06-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2023-07-01,0.95
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2023-08-01,0.91
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2023-09-01,0.92
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2023-10-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2023-11-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2023-12-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2024-01-01,0.91
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2024-02-01,0.92
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2024-03-01,0.92
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2024-04-01,0.92
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2024-05-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2024-06-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2024-07-01,0.87
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #1,%,Actual,2024-08-01,0.8
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2023-04-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2023-05-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2023-06-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2023-07-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2023-08-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2023-09-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2023-10-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2023-11-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2023-12-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2024-01-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2024-02-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2024-03-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2024-04-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2024-05-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2024-06-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2024-07-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Plan,2024-08-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2023-04-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2023-05-01,0.88
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2023-06-01,0.91
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2023-07-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2023-08-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2023-09-01,0.93
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2023-10-01,0.91
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2023-11-01,0.87
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2023-12-01,0.91
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2024-01-01,0.92
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2024-02-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2024-03-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2024-04-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2024-05-01,0.88
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2024-06-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2024-07-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #2,%,Actual,2024-08-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2023-04-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2023-05-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2023-06-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2023-07-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2023-08-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2023-09-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2023-10-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2023-11-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2023-12-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2024-01-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2024-02-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2024-03-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2024-04-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2024-05-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2024-06-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2024-07-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Plan,2024-08-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2023-04-01,0.94
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2023-05-01,0.91
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2023-06-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2023-07-01,0.6
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2023-08-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2023-09-01,0.88
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2023-10-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2023-11-01,0.91
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2023-12-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2024-01-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2024-02-01,0.85
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2024-03-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2024-04-01,0.92
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2024-05-01,0.88
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2024-06-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2024-07-01,0.87
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #3,%,Actual,2024-08-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2023-04-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2023-05-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2023-06-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2023-07-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2023-08-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2023-09-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2023-10-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2023-11-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2023-12-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2024-01-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2024-02-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2024-03-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2024-04-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2024-05-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2024-06-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2024-07-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Plan,2024-08-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2023-04-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2023-05-01,0.91
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2023-06-01,0.88
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2023-07-01,0.81
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2023-08-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2023-09-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2023-10-01,0.85
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2023-11-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2023-12-01,0.89
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2024-01-01,0.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2024-02-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2024-03-01,0.88
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2024-04-01,0.92
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2024-05-01,0.84
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2024-06-01,0.85
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2024-07-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Charging Co-efficients Battery #4,%,Actual,2024-08-01,0.86
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2023-04-01,59.20833333333334
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2023-05-01,81.91666666666667
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2023-06-01,83.91666666666667
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2023-07-01,85.20833333333333
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2023-08-01,67.08333333333334
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2023-09-01,72.83333333333334
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2023-10-01,87.54166666666666
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2023-11-01,86.875
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2023-12-01,88.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-01-01,86.875
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-02-01,68.83333333333333
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-03-01,87.37499999999999
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-04-01,84.16666666666667
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-05-01,75.41666666666667
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-06-01,56.58333333333333
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-07-01,72.25
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-08-01,55.833333333333336
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-09-01,100.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-10-01,100.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-11-01,100.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,GDS Availability for Operation CO 3,%,Actual,2024-12-01,100.0
