source_file,department,section,sub_section,kpi_name,sheet_name,month_year,date,actual,plan,ucl,cl,lcl
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-22,2523.0,,3238.0,2857.0,2476.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-23,2537.0,,3238.0,2857.0,2476.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-24,2567.0,,3238.0,2857.0,2476.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-25,2364.0,,3238.0,2857.0,2476.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-26,2623.0,,3238.0,2857.0,2476.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-01,52.416666666666664,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-02,52.083333333333336,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-03,49.666666666666664,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-04,50.416666666666664,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-05,52.416666666666664,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-06,51.208333333333336,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-07,45.958333333333336,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-08,52.5,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-09,51.541666666666664,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-10,51.875,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-11,49.916666666666664,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-12,50.875,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-13,51.666666666666664,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-14,53.208333333333336,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-15,51.708333333333336,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-16,46.416666666666664,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-17,51.25,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-18,51.375,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-19,48.75,,56.23,52.09,47.94
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-20,61.875,,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-21,66.20833333333333,,73.06,64.93,56.81
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-22,63.916666666666664,,73.06,64.93,56.81
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-23,63.583333333333336,,73.06,64.93,56.81
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-24,58.416666666666664,,73.06,64.93,56.81
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-25,59.875,,73.06,64.93,56.81
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CDQ PP,CDQ Power Gen,MKPI CDQ Power Gen-MKPI,2026-04-30,2026-04-26,65.5,,73.06,64.93,56.81
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-01,98.45314709483218,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-02,98.3956783472794,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-03,102.47660509900992,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-04,101.21682105412056,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-05,99.29712359150813,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-06,100.09274881911534,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-07,99.96648751454886,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-08,99.92011695415248,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-09,99.84361321318237,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-10,96.4800914222954,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-11,98.2041260099051,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-12,99.94205345318848,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-13,99.9599323723438,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-14,100.0125984137786,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-15,99.94985576625788,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-16,100.58982457335294,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-17,104.37755880578364,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-18,101.05133910079869,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-19,100.24849338502509,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-20,100.07537903344834,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-21,100.07893314510824,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-22,100.13038723824604,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-23,100.1163692734679,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-24,100.04634274919064,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-25,100.11246400265338,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-26,100.17377101394932,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-27,100.20018572848318,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-28,97.3139282457168,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-29,98.68739154254727,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Daywise Prod. compliance as per BP CO 3,Daywise Prod Comp BP CO 3,2026-04-30,2026-04-30,99.948699035596,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-01,100.098965682289,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-02,101.8867168449976,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-03,97.88162206061055,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-04,95.9347440665191,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-05,97.97558235593064,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-06,97.8229478553111,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-07,98.20562118680184,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-08,97.47044224930232,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-09,97.62616594856225,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-10,95.85747533173966,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-11,90.26843793288288,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-12,93.80375902393206,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-13,96.53216472803788,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-14,96.61476504974166,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-15,96.86531337465928,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-16,92.2548078957838,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-17,96.33144848143112,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-18,96.83208583206708,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-19,98.1130847270268,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-20,95.7322864868008,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-21,96.0555251187692,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-22,95.6281886338676,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-23,97.61784561791494,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-24,96.14588698292908,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-25,90.91217982369784,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-26,92.6898250501709,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-27,91.77804598080336,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-28,93.14193848526553,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-29,90.52648254243049,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Daywise Prod. compliance as per BP CO 4,Daywise Prod Comp BP CO 4,2026-04-30,2026-04-30,84.35034159317348,100.0,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-01,4075.95533339946,4024.512857868211,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-02,4073.576130143866,4024.512857868211,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-03,4073.576130143866,4024.512857868211,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-04,4082.9628422121614,3863.254730919838,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-05,4081.398724925818,3934.9250095635593,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-06,4084.367679656239,4024.512857868211,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-07,4041.600505785464,4038.358786011594,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-08,4039.7257647096176,4038.358786011594,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-09,4036.632752582386,4038.358786011594,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-10,3900.647066686492,4038.358786011594,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-11,3970.3490161549166,4038.358786011594,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-12,4040.6126475821025,4038.358786011594,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-13,4041.335484309666,4038.358786011594,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-14,,4038.358786011594,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-15,,4038.358786011594,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-16,,4056.081574035124,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-17,,4056.081574035124,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-18,,3893.558520816411,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-19,,3965.7909889136167,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-20,,4056.081574035124,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-21,,4056.081574035124,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-22,,4056.081574035124,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-23,,4056.081574035124,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-24,,4056.081574035124,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-25,,4056.081574035124,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-26,,4056.081574035124,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-27,,4049.657063376593,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-28,,4049.657063376593,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-29,,4049.657063376593,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Production CO#3 Total/Month,MKPI CO 3 COKE PRODUCTION Tr,2026-04-30,2026-04-30,,4049.657063376593,,,
